product_id,product_name,price,price_int,original_price,discount_percentage,rating,review_count,sold_text,shop_id,shop_name,shop_city,product_url,image_url
587749246,LG FV1413H2BA FRONT LOADING 13 Kg Dryer 8 Kg - FV1413 DD INVERTER,Rp11.999.990,11999990,,0,0,0,1 terjual,6435216,AMANAH JAYA ELECTRONICS,Tangerang Selatan,https://www.tokopedia.com/man-jay/lg-fv1413h2ba-front-loading-13-kg-dryer-8-kg-fv1413-dd-inverter?extParam=ivf%3Dfalse,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2022/10/31/2d4461aa-384a-4bba-9929-b3fe1d45f77c.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1774869345&x-signature=iETcns%2BVc0q7PfkCLijjIdRc2KQ%3D&x-signature-webp=l1VmbyuEFnXB1vjlcTWgBGKbT1A%3D
766823114,LG FV1450H1B FRONT LOADING WASHER & DRYER 10.5 KG - NEW 2020,Rp11.299.900,11299900,,0,0,0,3 terjual,6435216,AMANAH JAYA ELECTRONICS,Tangerang Selatan,https://www.tokopedia.com/man-jay/lg-fv1450h1b-front-loading-washer-dryer-10-5-kg-new-2020?extParam=ivf%3Dfalse,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2021/1/30/29efe040-974b-4745-b9b3-82666fb8686b.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1774869345&x-signature=NiXnumCboRiuPW9Mo1K0gdCOZSU%3D&x-signature-webp=Mfg9w2Wfw%2Fq2zWKMj1Ob6mM1Ro4%3D
2375667312,SAMSUNG MESIN CUCI 2 TABUNG 9.5 Kg | WT95H3330MB | WT95 Garansi Resmi,Rp2.699.990,2699990,,0,0,0,1 terjual,6435216,AMANAH JAYA ELECTRONICS,Tangerang Selatan,https://www.tokopedia.com/man-jay/samsung-mesin-cuci-2-tabung-9-5-kg-wt95h3330mb-wt95-garansi-resmi?extParam=ivf%3Dfalse,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2021/11/4/51ef25f6-3681-4a25-9df1-687854aa4e9c.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1774869345&x-signature=7ev5KILsvI7KK80Va75GZFGv698%3D&x-signature-webp=12aOemcgyOw6zPAWmw4HM0kmSl4%3D
513905898,Mesin Cuci Front Loading LG 7Kg FM1007N3W | FM1007,Rp4.999.000,4999000,,0,0,0,9 terjual,6435216,AMANAH JAYA ELECTRONICS,Tangerang Selatan,https://www.tokopedia.com/man-jay/mesin-cuci-front-loading-lg-7kg-fm1007n3w-fm1007?extParam=ivf%3Dfalse,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2021/1/29/5309412d-91cf-4def-ae1f-a355ba9d1f1f.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1774869345&x-signature=SgLkkpGctWwgB4wht7%2F9nclIucg%3D&x-signature-webp=6MwAhrtOAnT%2BmGOJyoFH9knolPE%3D
2965837989,LG FV1450H1B MESIN CUCI FRONT LOADING 10.5 Kg Dry 7 Kg ° FV1450,Rp12.999.000,12999000,,0,0,0,1 terjual,13278730,Gading Smart Store,Tangerang,https://www.tokopedia.com/gading-smart-store/lg-fv1450h1b-mesin-cuci-front-loading-10-5-kg-dry-7-kg-fv1450?extParam=ivf%3Dfalse,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2022/6/1/db51803b-59e7-4b50-a925-582e857d778e.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1774869345&x-signature=Wl7dOoK6Yc%2F9L%2BC%2B5YRTScZ8wZc%3D&x-signature-webp=wVoYrg44D%2B%2BXgokPxBY7LEuHfps%3D
4374490078,LG FV1414H2BA MESIN CUCI 14 Kg Dry 8 Kg FV1414 ° FV1414 H2BA,Rp13.999.000,13999000,,0,0,0,4 terjual,13278730,Gading Smart Store,Tangerang,https://www.tokopedia.com/gading-smart-store/lg-fv1414h2ba-mesin-cuci-14-kg-dry-8-kg-fv1414-fv1414-h2ba?extParam=ivf%3Dfalse,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/8/9/2a6611a9-6b15-43f0-8c58-8da002d76c62.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1774869345&x-signature=ewwAAL7KN%2Fa93OLpEvlDpGd3Shk%3D&x-signature-webp=C7ndlr%2FUp9hAEfW8xCjs65zluGE%3D
12468123206,SAMSUNG WA70H4200SW/SE MESIN CUCI 7 Kg WA70H4200SW WA70H4200 WOBBLE,Rp3.000.000,3000000,,0,0,0,6 terjual,13278730,Gading Smart Store,Tangerang,https://www.tokopedia.com/gading-smart-store/samsung-wa70h4200sw-se-mesin-cuci-7-kg-wa70h4200sw-wa70h4200-wobble-8-kg-0986b?extParam=ivf%3Dfalse,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/8/8/aca90d9e-069c-45fc-b6b5-b3662a091b15.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1774869345&x-signature=LaTGIYMcCSLIcGKS7hTmmWaCKfY%3D&x-signature-webp=V6VUJCeStLcoQlk8AOBNSO4ccjg%3D
2965760549,LG FV1285S5WS MESIN CUCI FRONT LOADING 8.5 Kg ° FV1285 ° DD INVERTER,Rp5.699.000,5699000,,0,0,0,1 terjual,13278730,Gading Smart Store,Tangerang,https://www.tokopedia.com/gading-smart-store/lg-fv1285s5ws-mesin-cuci-front-loading-8-5-kg-fv1285-dd-inverter?extParam=ivf%3Dfalse,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2023/4/10/f827bc16-4600-43c7-863f-f99741b5faef.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1774869345&x-signature=wKEva33J8i0%2FqlO28%2BNcQT6ShbA%3D&x-signature-webp=OtWZH%2FCednI8arEbT89hC%2FhEfOg%3D
4373590856,SHARP Mesin Cuci Front Front Loading 10.5 Kg ESFL1410DPX Wash And Dry,Rp9.699.000,9699000,,0,0,0,1 terjual,13278730,Gading Smart Store,Tangerang,https://www.tokopedia.com/gading-smart-store/sharp-mesin-cuci-front-front-loading-10-5-kg-esfl1410dpx-wash-and-dry?extParam=ivf%3Dfalse,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/8/9/3067ecdc-8195-45e9-9acf-fe6c4723e360.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1774869345&x-signature=AFLTOpxjMMgK%2BHjOTZXmo87IMTo%3D&x-signature-webp=99O4uQRubFs4weulDVO10LCBp9U%3D
4852980946,Washing Machine Cleaner 1kg Pembersih Mesin Cuci Non DT Anti Bakteri,Rp60.000,60000,,0,0,0,40+ terjual,10251690,setia1.shop,Kab. Tangerang,https://www.tokopedia.com/setia-1-shop/washing-machine-cleaner-1kg-pembersih-mesin-cuci-non-dt-anti-bakteri?extParam=ivf%3Dfalse,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2023/5/11/f8d98c6b-3514-4708-a8d9-f6e2d5838a11.png~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1774869345&x-signature=xDieHIR8PbRU5pqqdCP0w5ZAU%2Fo%3D&x-signature-webp=mIzUFLeLGn%2F1DndHHqd1H9Qn8cc%3D
7914449454,Washing Machine Cleaner 500gr Pembersih Mesin Cuci Tanpa Perlu Bongkar,Rp55.500,55500,,0,0,0,40+ terjual,10251690,setia1.shop,Kab. Tangerang,https://www.tokopedia.com/setia-1-shop/washing-machine-cleaner-500gr-pembersih-mesin-cuci-tanpa-perlu-bongkar?extParam=ivf%3Dfalse,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/3/11/04fd0aef-c361-40f8-8bea-e3560fd53f87.png~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1774869345&x-signature=9p%2BHje6JuUlWsMFhElXwRS1dj2I%3D&x-signature-webp=QvSTpq2JbQo1gn18P3cnOyuloHc%3D
15605441334,LG T2108NT1W MESIN CUCI 1 TABUNG TOP LOADING LG 8KG SOFT CLOSING,Rp2.890.000,2890000,,0,0,0,1 terjual,5870150,Juara88 olshop,Bekasi,https://www.tokopedia.com/juara88olshop/lg-t2108nt1w-mesin-cuci-1-tabung-top-loading-lg-8kg-soft-closing?extParam=ivf%3Dfalse,https://p16-images-sign-sg.tokopedia-static.net/tos-alisg-i-aphluv4xwc-sg/img/VqbcmM/2024/10/24/50622cdf-c1ce-4dc7-9d48-99e12ccd9e90.jpg~tplv-aphluv4xwc-white-pad-v1:200:200.jpeg?lk3s=97278606&x-expires=1774869345&x-signature=nnIDDzOWJLUflOFh4cFsuavOFGY%3D&x-signature-webp=iTkXwEkyzltU1U4qlnKpE0Is0Aw%3D
